,mnli.acc,hans.acc
0,0.8419765664798777,0.6954666666666667
1,0.8382068262862965,0.6920333333333333
2,0.8385124808965868,0.7007
3,0.8381049414161997,0.6970333333333333
4,0.8359653591441671,0.6947
