,mnli.acc,hans.acc
0,0.8419765664798777,0.6954666666666667
1,0.8278145695364238,0.7323333333333333
2,0.8261844116148752,0.7351333333333333
3,0.8254712175241976,0.7341
4,0.8248599083036169,0.7345333333333334
