,mnli.acc,hans.acc
0,0.3193071828833418,0.5
1,0.8166072338257768,0.5097666666666667
2,0.8333163525216505,0.6023666666666667
3,0.8439123790117168,0.6856333333333333
4,0.8419765664798777,0.6954666666666667
