,mnli.acc,hans.acc
0,0.8419765664798777,0.6954666666666667
1,0.8300560366785532,0.7317666666666667
2,0.8285277636271013,0.7317666666666667
3,0.8240448293428426,0.7331666666666666
4,0.8245542536933266,0.7318666666666667
5,0.8231278655119715,0.7325666666666667
6,0.8225165562913908,0.7315666666666667
